"route","title","word_count","canonical","robots","internal_links","external_links","classification","recommendation"
"mos/12r.html","12R Interior Electrician Civilian Careers | VeteranCareerPath","3230","https://veterancareerpath.com/mos/12r.html","","408","16","mos_reference","keep"
"mos/12t.html","12T Technical Engineer Civilian Careers | VeteranCareerPath","3230","https://veterancareerpath.com/mos/12t.html","","408","16","mos_reference","keep"
"mos/12w.html","12W Carpentry and Masonry Specialist Careers | VeteranCareerPath","3251","https://veterancareerpath.com/mos/12w.html","","408","16","mos_reference","keep"
"mos/12y.html","12Y Geospatial Engineer Civilian Careers | VeteranCareerPath","3230","https://veterancareerpath.com/mos/12y.html","","408","16","mos_reference","keep"
"mos/1316.html","1316 Metal Worker Civilian Careers | USMC MOS to Civilian Jobs","3246","https://veterancareerpath.com/mos/1316.html","","408","16","mos_reference","keep"
"mos/1341.html","1341 Engineer Equipment Mechanic Careers | VeteranCareerPath","3252","https://veterancareerpath.com/mos/1341.html","","408","16","mos_reference","keep"
"mos/1345.html","1345 Engineer Equipment Operator Careers | VeteranCareerPath","3252","https://veterancareerpath.com/mos/1345.html","","408","16","mos_reference","keep"
"mos/1361.html","1361 Combat Engineer Civilian Careers | USMC MOS to Civilian Jobs","3246","https://veterancareerpath.com/mos/1361.html","","408","16","mos_reference","keep"
"mos/1371.html","1371 Combat Engineer Civilian Careers | USMC MOS to Civilian Jobs","3246","https://veterancareerpath.com/mos/1371.html","","408","16","mos_reference","keep"
"mos/13a.html","13A Field Artillery Officer Civilian Careers | VeteranCareerPath","3103","https://veterancareerpath.com/mos/13a.html","","408","15","mos_reference","keep"
"mos/13b.html","13B Cannon Crewmember Civilian Careers | VeteranCareerPath","3092","https://veterancareerpath.com/mos/13b.html","","408","15","mos_reference","keep"
"mos/13d.html","13D Field Artillery Automated Tactical Data | VeteranCareerPath","3143","https://veterancareerpath.com/mos/13d.html","","408","15","mos_reference","keep"
"mos/13e.html","13E Cannon Fire Direction Specialist Careers | VeteranCareerPath","3113","https://veterancareerpath.com/mos/13e.html","","408","15","mos_reference","keep"
"mos/13f.html","13F Fire Support Specialist Civilian Careers | VeteranCareerPath","3103","https://veterancareerpath.com/mos/13f.html","","408","15","mos_reference","keep"
"mos/13j.html","13J Fire Control Specialist Civilian Careers | VeteranCareerPath","3103","https://veterancareerpath.com/mos/13j.html","","408","15","mos_reference","keep"
"mos/13m.html","13M Multiple Launch Rocket System Crewmember | VeteranCareerPath","3123","https://veterancareerpath.com/mos/13m.html","","408","15","mos_reference","keep"
"mos/13p.html","13P MLRS Operations/Fire Direction Careers | VeteranCareerPath","3102","https://veterancareerpath.com/mos/13p.html","","408","15","mos_reference","keep"
"mos/13r.html","13R Field Artillery Firefinder Radar Operator | VeteranCareerPath","3123","https://veterancareerpath.com/mos/13r.html","","408","15","mos_reference","keep"
"mos/13sxa.html","13SXA Space Operations Officer - Careers | VeteranCareerPath","3243","https://veterancareerpath.com/mos/13sxa.html","","408","9","mos_reference","keep"
"mos/13sxb.html","13SXB Space Operations Officer - Space Domain | VeteranCareerPath","3253","https://veterancareerpath.com/mos/13sxb.html","","408","9","mos_reference","keep"
"mos/13sxc.html","13SXC Space Operations Officer - Careers | VeteranCareerPath","3243","https://veterancareerpath.com/mos/13sxc.html","","408","9","mos_reference","keep"
"mos/13sxd.html","13SXD Space Operations Officer - Command and | VeteranCareerPath","3254","https://veterancareerpath.com/mos/13sxd.html","","408","9","mos_reference","keep"
"mos/13t.html","13T Field Artillery Surveyor/Meteorological | VeteranCareerPath","3111","https://veterancareerpath.com/mos/13t.html","","408","15","mos_reference","keep"
"mos/13z.html","13Z Field Artillery Senior Sergeant Careers | VeteranCareerPath","3113","https://veterancareerpath.com/mos/13z.html","","408","15","mos_reference","keep"
"mos/14a.html","14A Air Defense Artillery Officer Careers | VeteranCareerPath","3105","https://veterancareerpath.com/mos/14a.html","","408","14","mos_reference","keep"
"mos/14e.html","14E Patriot Fire Control Enhanced | VeteranCareerPath","3114","https://veterancareerpath.com/mos/14e.html","","408","14","mos_reference","keep"
"mos/14g.html","14G Air Defense Battle Management Careers | VeteranCareerPath","3125","https://veterancareerpath.com/mos/14g.html","","408","14","mos_reference","keep"
"mos/14h.html","14H Air Defense Enhanced Early Warning System | VeteranCareerPath","3136","https://veterancareerpath.com/mos/14h.html","","408","14","mos_reference","keep"
"mos/14nx.html","14NX Intelligence Officer Civilian Careers | VeteranCareerPath","3339","https://veterancareerpath.com/mos/14nx.html","","408","20","mos_reference","keep"
"mos/14p.html","14P Air and Missile Defense Careers | VeteranCareerPath","3115","https://veterancareerpath.com/mos/14p.html","","408","14","mos_reference","keep"
"mos/14s.html","14S Avenger Crewmember Civilian Careers | VeteranCareerPath","3084","https://veterancareerpath.com/mos/14s.html","","408","14","mos_reference","keep"
"mos/14t.html","14T Patriot Launching Station Enhanced | VeteranCareerPath","3114","https://veterancareerpath.com/mos/14t.html","","408","14","mos_reference","keep"
"mos/14z.html","14Z Air Defense Artillery Senior Sergeant | VeteranCareerPath","3115","https://veterancareerpath.com/mos/14z.html","","408","14","mos_reference","keep"
"mos/15a.html","15A Aviation Officer Civilian Careers | Army MOS to Civilian Jobs","3232","https://veterancareerpath.com/mos/15a.html","","408","12","mos_reference","keep"
"mos/15b.html","15B Aircraft Powerplant Repairer Careers | VeteranCareerPath","3238","https://veterancareerpath.com/mos/15b.html","","408","12","mos_reference","keep"
"mos/15c.html","15C Aviation Meteorological Equipment Careers | VeteranCareerPath","3248","https://veterancareerpath.com/mos/15c.html","","408","12","mos_reference","keep"
"mos/15d.html","15D Aircraft Powertrain Repairer Careers | VeteranCareerPath","3238","https://veterancareerpath.com/mos/15d.html","","408","12","mos_reference","keep"
"mos/15e.html","15E Unmanned Aircraft Systems Careers | VeteranCareerPath","3248","https://veterancareerpath.com/mos/15e.html","","408","12","mos_reference","keep"
"mos/15f.html","15F Aircraft Electrician Civilian Careers | VeteranCareerPath","3228","https://veterancareerpath.com/mos/15f.html","","408","12","mos_reference","keep"
"mos/15g.html","15G Aircraft Structural Repairer Careers | VeteranCareerPath","3238","https://veterancareerpath.com/mos/15g.html","","408","12","mos_reference","keep"
"mos/15h.html","15H Aircraft Pneudraulics Repairer Careers | VeteranCareerPath","3238","https://veterancareerpath.com/mos/15h.html","","408","12","mos_reference","keep"
"mos/15k.html","15K Aircraft Components Repair Supervisor | VeteranCareerPath","3248","https://veterancareerpath.com/mos/15k.html","","408","12","mos_reference","keep"
"mos/15m.html","15M UH-1 Helicopter Repairer Civilian Careers | VeteranCareerPath","3239","https://veterancareerpath.com/mos/15m.html","","408","12","mos_reference","keep"
"mos/15n.html","15N Avionic Mechanic Civilian Careers | Army MOS to Civilian Jobs","3232","https://veterancareerpath.com/mos/15n.html","","408","12","mos_reference","keep"
"mos/15p.html","15P Aviation Operations Specialist Careers | VeteranCareerPath","3238","https://veterancareerpath.com/mos/15p.html","","408","12","mos_reference","keep"
"mos/15q.html","15Q Air Traffic Control Operator Careers | VeteranCareerPath","3249","https://veterancareerpath.com/mos/15q.html","","408","12","mos_reference","keep"
"mos/15r.html","15R AH-64 Attack Helicopter Repairer Careers | VeteranCareerPath","3249","https://veterancareerpath.com/mos/15r.html","","408","12","mos_reference","keep"
"mos/15s.html","15S OH-58D Scout Helicopter Repairer Careers | VeteranCareerPath","3249","https://veterancareerpath.com/mos/15s.html","","408","12","mos_reference","keep"
"mos/15t.html","15T UH-60 Helicopter Repairer Careers | VeteranCareerPath","3238","https://veterancareerpath.com/mos/15t.html","","408","12","mos_reference","keep"
"mos/15u.html","15U CH-47 Helicopter Repairer Careers | VeteranCareerPath","3238","https://veterancareerpath.com/mos/15u.html","","408","12","mos_reference","keep"
"mos/15w.html","15W Unmanned Aircraft Systems Careers | VeteranCareerPath","2965","https://veterancareerpath.com/mos/15w.html","","405","11","mos_reference","keep"
"mos/15y.html","15Y AH-64D Careers | VeteranCareerPath","3246","https://veterancareerpath.com/mos/15y.html","","408","12","mos_reference","keep"
"mos/15z.html","15Z Aircraft Maintenance Senior Careers | VeteranCareerPath","3248","https://veterancareerpath.com/mos/15z.html","","408","12","mos_reference","keep"
"mos/17a.html","17A Cyber Warfare Officer Civilian Careers | VeteranCareerPath","3291","https://veterancareerpath.com/mos/17a.html","","408","20","mos_reference","keep"
"mos/17c.html","17C Cyber Operations Specialist Careers | VeteranCareerPath","3290","https://veterancareerpath.com/mos/17c.html","","408","20","mos_reference","keep"
"mos/17e.html","17E Electronic Warfare Specialist Careers | VeteranCareerPath","3290","https://veterancareerpath.com/mos/17e.html","","408","20","mos_reference","keep"
"mos/17sx.html","17SX Cyberspace Officer Civilian Careers | VeteranCareerPath","3295","https://veterancareerpath.com/mos/17sx.html","","408","20","mos_reference","keep"
"mos/1800.html","1800 Basic Tank and Assault Amphibian Marine | VeteranCareerPath","3005","https://veterancareerpath.com/mos/1800.html","","408","7","mos_reference","keep"
"mos/1811.html","1811 Tank Crewman Civilian Careers | USMC MOS to Civilian Jobs","2967","https://veterancareerpath.com/mos/1811.html","","408","7","mos_reference","keep"
"mos/1812.html","1812 M1A1 Tank Crewman Civilian Careers | VeteranCareerPath","2974","https://veterancareerpath.com/mos/1812.html","","408","7","mos_reference","keep"
"mos/1833.html","1833 Assault Amphibious Vehicle Careers | VeteranCareerPath","2983","https://veterancareerpath.com/mos/1833.html","","408","7","mos_reference","keep"
"mos/18a.html","18A Special Forces Officer Civilian Careers | VeteranCareerPath","3274","https://veterancareerpath.com/mos/18a.html","","408","17","mos_reference","keep"
"mos/18b.html","18B SF Weapons Sergeant Civilian Careers | VeteranCareerPath","3274","https://veterancareerpath.com/mos/18b.html","","408","17","mos_reference","keep"
"mos/18c.html","18C SF Engineer Sergeant Civilian Careers | VeteranCareerPath","3274","https://veterancareerpath.com/mos/18c.html","","408","17","mos_reference","keep"
"mos/18d.html","18D Special Forces Medical Sergeant Careers | VeteranCareerPath","2867","https://veterancareerpath.com/mos/18d.html","","405","9","mos_reference","keep"
"mos/18e.html","18E SF Communications Sergeant Careers | VeteranCareerPath","3273","https://veterancareerpath.com/mos/18e.html","","408","17","mos_reference","keep"
"mos/18f.html","18F SF Assistant Operations and Intelligence | VeteranCareerPath","3304","https://veterancareerpath.com/mos/18f.html","","408","17","mos_reference","keep"
"mos/18x.html","18X Special Forces Candidate Civilian Careers | VeteranCareerPath","3274","https://veterancareerpath.com/mos/18x.html","","408","17","mos_reference","keep"
"mos/18z.html","18Z Special Forces Senior Sergeant Careers | VeteranCareerPath","3284","https://veterancareerpath.com/mos/18z.html","","408","17","mos_reference","keep"
"mos/19a.html","19A Armor Officer Civilian Careers | Army MOS to Civilian Jobs","2955","https://veterancareerpath.com/mos/19a.html","","408","7","mos_reference","keep"
"mos/19d.html","19D Cavalry Scout Civilian Careers | Army MOS to Civilian Jobs","2955","https://veterancareerpath.com/mos/19d.html","","408","7","mos_reference","keep"
"mos/19k.html","19K M1 Armor Crewman Civilian Careers | Army MOS to Civilian Jobs","2966","https://veterancareerpath.com/mos/19k.html","","408","7","mos_reference","keep"
"mos/19z.html","19Z Armor Senior Sergeant Civilian Careers | VeteranCareerPath","2962","https://veterancareerpath.com/mos/19z.html","","408","7","mos_reference","keep"
"mos/1a0x1.html","1A0X1 In-Flight Refueling Civilian Careers | VeteranCareerPath","3143","https://veterancareerpath.com/mos/1a0x1.html","","408","10","mos_reference","keep"
"mos/1a1x1.html","1A1X1 Flight Engineer Civilian Careers | VeteranCareerPath","3143","https://veterancareerpath.com/mos/1a1x1.html","","408","10","mos_reference","keep"
"mos/1a2x1.html","1A2X1 Aircraft Loadmaster Civilian Careers | VeteranCareerPath","3143","https://veterancareerpath.com/mos/1a2x1.html","","408","10","mos_reference","keep"
"mos/1a3x1.html","1A3X1 Airborne Mission Systems Careers | VeteranCareerPath","3152","https://veterancareerpath.com/mos/1a3x1.html","","408","10","mos_reference","keep"
"mos/1a4x1.html","1A4X1 Airborne Operations Civilian Careers | VeteranCareerPath","3143","https://veterancareerpath.com/mos/1a4x1.html","","408","10","mos_reference","keep"
"mos/1a6x1.html","1A6X1 Flight Attendant Civilian Careers | VeteranCareerPath","3143","https://veterancareerpath.com/mos/1a6x1.html","","408","10","mos_reference","keep"
"mos/1a7x1.html","1A7X1 Aerial Gunner Civilian Careers | USAF AFSC to Civilian Jobs","3147","https://veterancareerpath.com/mos/1a7x1.html","","408","10","mos_reference","keep"
"mos/1a8x1.html","1A8X1 Airborne Cryptologic Language Analyst | VeteranCareerPath","3137","https://veterancareerpath.com/mos/1a8x1.html","","408","14","mos_reference","keep"
"mos/1a9x1.html","1A9X1 Special Missions Aviation Careers | VeteranCareerPath","3152","https://veterancareerpath.com/mos/1a9x1.html","","408","10","mos_reference","keep"
"mos/1b4x1.html","1B4X1 Cyber Warfare Operations Careers | VeteranCareerPath","3296","https://veterancareerpath.com/mos/1b4x1.html","","408","20","mos_reference","keep"
"mos/1c0x2.html","1C0X2 Aviation Resource Management Careers | VeteranCareerPath","3152","https://veterancareerpath.com/mos/1c0x2.html","","408","10","mos_reference","keep"
"mos/1c1x1.html","1C1X1 Air Traffic Control Civilian Careers | VeteranCareerPath","3153","https://veterancareerpath.com/mos/1c1x1.html","","408","10","mos_reference","keep"
"mos/1c2x1.html","1C2X1 Combat Control Civilian Careers | VeteranCareerPath","3269","https://veterancareerpath.com/mos/1c2x1.html","","408","17","mos_reference","keep"
"mos/1c3x1.html","1C3X1 Command Post Civilian Careers | USAF AFSC to Civilian Jobs","3146","https://veterancareerpath.com/mos/1c3x1.html","","408","10","mos_reference","keep"
"mos/1c4x1.html","1C4X1 Tactical Air Control Party Careers | VeteranCareerPath","2906","https://veterancareerpath.com/mos/1c4x1.html","","405","12","mos_reference","keep"
"mos/1c5x1.html","1C5X1 Command and Control Battle Management | VeteranCareerPath","3183","https://veterancareerpath.com/mos/1c5x1.html","","408","10","mos_reference","keep"
"mos/1c6x1.html","1C6X1 Space Systems Operations Careers | VeteranCareerPath","2853","https://veterancareerpath.com/mos/1c6x1.html","","399","8","mos_reference","keep"
"mos/1c6x1a.html","1C6X1A Orbital Warfare Civilian Careers | VeteranCareerPath","3206","https://veterancareerpath.com/mos/1c6x1a.html","","408","9","mos_reference","keep"
"mos/1c6x1b.html","1C6X1B Space Electronic Warfare Careers | VeteranCareerPath","3215","https://veterancareerpath.com/mos/1c6x1b.html","","408","9","mos_reference","keep"
"mos/1c6x1c.html","1C6X1C Space Battle Management Careers | VeteranCareerPath","3215","https://veterancareerpath.com/mos/1c6x1c.html","","408","9","mos_reference","keep"
"mos/1c6x1d.html","1C6X1D Space ISR Civilian Careers | USSF AFSC to Civilian Jobs","3210","https://veterancareerpath.com/mos/1c6x1d.html","","408","9","mos_reference","keep"
"mos/1c6x1e.html","1C6X1E Electromagnetic Warfare Careers | VeteranCareerPath","3205","https://veterancareerpath.com/mos/1c6x1e.html","","408","9","mos_reference","keep"
"mos/1c7x1.html","1C7X1 Airfield Management Civilian Careers | VeteranCareerPath","3142","https://veterancareerpath.com/mos/1c7x1.html","","408","10","mos_reference","keep"
"mos/1c8x2.html","1C8X2 Radar Airfield and Weather Careers | VeteranCareerPath","3173","https://veterancareerpath.com/mos/1c8x2.html","","408","10","mos_reference","keep"
"mos/1d7x1.html","1D7X1 Cyberspace Defense Operations Careers | VeteranCareerPath","3296","https://veterancareerpath.com/mos/1d7x1.html","","408","20","mos_reference","keep"
"mos/1n0x1.html","1N0X1 All Source Intelligence Careers | VeteranCareerPath","2861","https://veterancareerpath.com/mos/1n0x1.html","","405","12","mos_reference","keep"
"mos/1n1x1.html","1N1X1 Geospatial Intelligence Careers | VeteranCareerPath","3338","https://veterancareerpath.com/mos/1n1x1.html","","408","20","mos_reference","keep"
"mos/1n2x1.html","1N2X1 Signals Intelligence Civilian Careers | VeteranCareerPath","3339","https://veterancareerpath.com/mos/1n2x1.html","","408","20","mos_reference","keep"
"mos/1n3x1.html","1N3X1 Cryptologic Language Analyst Careers | VeteranCareerPath","3340","https://veterancareerpath.com/mos/1n3x1.html","","408","20","mos_reference","keep"
"mos/1n4x1.html","1N4X1 Fusion Analyst Civilian Careers | VeteranCareerPath","3339","https://veterancareerpath.com/mos/1n4x1.html","","408","20","mos_reference","keep"
"mos/1n8x1.html","1N8X1 Targeting Analyst Civilian Careers | VeteranCareerPath","3330","https://veterancareerpath.com/mos/1n8x1.html","","408","20","mos_reference","keep"
"mos/1p0x1.html","1P0X1 Aircrew Flight Equipment Careers | VeteranCareerPath","3244","https://veterancareerpath.com/mos/1p0x1.html","","408","12","mos_reference","keep"
"mos/1t0x1.html","1T0X1 SERE Specialist Civilian Careers | VeteranCareerPath","3269","https://veterancareerpath.com/mos/1t0x1.html","","408","17","mos_reference","keep"
"mos/1t2x1.html","1T2X1 Pararescue Civilian Careers | USAF AFSC Transition Guide","2876","https://veterancareerpath.com/mos/1t2x1.html","","405","12","mos_reference","keep"
"mos/1u0x1.html","1U0X1 Sensor Operator Civilian Careers | VeteranCareerPath","3312","https://veterancareerpath.com/mos/1u0x1.html","","408","13","mos_reference","keep"
"mos/1w0x1.html","1W0X1 Weather Civilian Careers | USAF AFSC to Civilian Jobs","3135","https://veterancareerpath.com/mos/1w0x1.html","","408","10","mos_reference","keep"
"mos/2100.html","2100 Basic Ordnance Marine Civilian Careers | VeteranCareerPath","3162","https://veterancareerpath.com/mos/2100.html","","408","13","mos_reference","keep"
"mos/2111.html","2111 Small Arms Repairer/Technician Careers | VeteranCareerPath","3161","https://veterancareerpath.com/mos/2111.html","","408","13","mos_reference","keep"
"mos/2131.html","2131 Towed Artillery Systems Careers | VeteranCareerPath","3171","https://veterancareerpath.com/mos/2131.html","","408","13","mos_reference","keep"
"mos/2141.html","2141 Assault Amphibious Vehicle Careers | VeteranCareerPath","3171","https://veterancareerpath.com/mos/2141.html","","408","13","mos_reference","keep"
"mos/2146.html","2146 Main Battle Tank Repairer Careers | VeteranCareerPath","3172","https://veterancareerpath.com/mos/2146.html","","408","13","mos_reference","keep"
"mos/2147.html","2147 Light Armored Vehicle Repairer Careers | VeteranCareerPath","3172","https://veterancareerpath.com/mos/2147.html","","408","13","mos_reference","keep"
"mos/2161.html","2161 Machinist Civilian Careers | USMC MOS to Civilian Jobs","3144","https://veterancareerpath.com/mos/2161.html","","408","13","mos_reference","keep"
"mos/2171.html","2171 Electro-Optical Ordnance Careers | VeteranCareerPath","3160","https://veterancareerpath.com/mos/2171.html","","408","13","mos_reference","keep"
"mos/21ax.html","21AX Test and Evaluation Civilian Careers | VeteranCareerPath","3081","https://veterancareerpath.com/mos/21ax.html","","408","10","mos_reference","keep"
"mos/2311.html","2311 Ammunition Technician Civilian Careers | VeteranCareerPath","3151","https://veterancareerpath.com/mos/2311.html","","408","13","mos_reference","keep"
"mos/25a.html","25A Signal Officer Civilian Careers | Army MOS to Civilian Jobs","3174","https://veterancareerpath.com/mos/25a.html","","408","18","mos_reference","keep"
"mos/25b.html","25B IT Specialist Civilian Careers | Army MOS Transition Guide","2863","https://veterancareerpath.com/mos/25b.html","","405","16","mos_reference","keep"
"mos/25c.html","25C Radio Operator-Maintainer Careers | VeteranCareerPath","3169","https://veterancareerpath.com/mos/25c.html","","408","18","mos_reference","keep"
"mos/25d.html","25D Cyber Network Defender Civilian Careers | VeteranCareerPath","3181","https://veterancareerpath.com/mos/25d.html","","408","18","mos_reference","keep"
"mos/25e.html","25E Electromagnetic Spectrum Manager Careers | VeteranCareerPath","3180","https://veterancareerpath.com/mos/25e.html","","408","18","mos_reference","keep"
"mos/25f.html","25F Network Switching Systems Careers | VeteranCareerPath","3190","https://veterancareerpath.com/mos/25f.html","","408","18","mos_reference","keep"
"mos/25h.html","25H Cable Systems Careers | VeteranCareerPath","3179","https://veterancareerpath.com/mos/25h.html","","408","18","mos_reference","keep"
"mos/25l.html","25L Cable Systems Careers | VeteranCareerPath","3179","https://veterancareerpath.com/mos/25l.html","","408","18","mos_reference","keep"
"mos/25m.html","25M Multimedia Illustrator Civilian Careers | VeteranCareerPath","3170","https://veterancareerpath.com/mos/25m.html","","408","18","mos_reference","keep"
"mos/25n.html","25N Nodal Network Systems Operator-Maintainer | VeteranCareerPath","3190","https://veterancareerpath.com/mos/25n.html","","408","18","mos_reference","keep"
"mos/25p.html","25P Microwave Systems Operator-Maintainer | VeteranCareerPath","3179","https://veterancareerpath.com/mos/25p.html","","408","18","mos_reference","keep"
"mos/25q.html","25Q Multichannel Transmission Systems | VeteranCareerPath","3189","https://veterancareerpath.com/mos/25q.html","","408","18","mos_reference","keep"
"mos/25r.html","25R Visual Information Equipment | VeteranCareerPath","3189","https://veterancareerpath.com/mos/25r.html","","408","18","mos_reference","keep"
"mos/25s.html","25S Satellite Communication Systems | VeteranCareerPath","3189","https://veterancareerpath.com/mos/25s.html","","408","18","mos_reference","keep"
"mos/25t.html","25T Satellite/Microwave Systems Careers | VeteranCareerPath","3179","https://veterancareerpath.com/mos/25t.html","","408","18","mos_reference","keep"
"mos/25u.html","25U Signal Support Systems Specialist Careers | VeteranCareerPath","2717","https://veterancareerpath.com/mos/25u.html","","405","11","mos_reference","keep"
"mos/25v.html","25V Combat Documentation/Production Careers | VeteranCareerPath","3179","https://veterancareerpath.com/mos/25v.html","","408","18","mos_reference","keep"
"mos/25w.html","25W Telecommunications Operations Careers | VeteranCareerPath","3179","https://veterancareerpath.com/mos/25w.html","","408","18","mos_reference","keep"
"mos/25x.html","25X Chief Signal NCO Civilian Careers | Army MOS to Civilian Jobs","3185","https://veterancareerpath.com/mos/25x.html","","408","18","mos_reference","keep"
"mos/25z.html","25Z Visual Information Operations Careers | VeteranCareerPath","3190","https://veterancareerpath.com/mos/25z.html","","408","18","mos_reference","keep"
"mos/2621.html","2621 Special Communications Signals Careers | VeteranCareerPath","3154","https://veterancareerpath.com/mos/2621.html","","408","14","mos_reference","keep"
"mos/2631.html","2631 Ground Electronic Warfare Careers | VeteranCareerPath","3144","https://veterancareerpath.com/mos/2631.html","","408","14","mos_reference","keep"
"mos/2641.html","2641 Cryptologic Linguist Civilian Careers | VeteranCareerPath","3124","https://veterancareerpath.com/mos/2641.html","","408","14","mos_reference","keep"
"mos/2651.html","2651 Special Intelligence System Careers | VeteranCareerPath","3144","https://veterancareerpath.com/mos/2651.html","","408","14","mos_reference","keep"
"mos/27a.html","27A Judge Advocate General Officer Careers | VeteranCareerPath","3131","https://veterancareerpath.com/mos/27a.html","","408","13","mos_reference","keep"
"mos/27d.html","27D Paralegal Specialist Civilian Careers | VeteranCareerPath","3110","https://veterancareerpath.com/mos/27d.html","","408","13","mos_reference","keep"
"mos/2a2x1.html","2A2X1 Mobility Air Forces Integrated | VeteranCareerPath","3274","https://veterancareerpath.com/mos/2a2x1.html","","408","12","mos_reference","keep"
"mos/2a2x2.html","2A2X2 Mobility Air Forces Integrated Careers | VeteranCareerPath","3305","https://veterancareerpath.com/mos/2a2x2.html","","408","12","mos_reference","keep"
"mos/2a3x3.html","2A3X3 Combat Systems Civilian Careers | VeteranCareerPath","3234","https://veterancareerpath.com/mos/2a3x3.html","","408","12","mos_reference","keep"
"mos/2a3x4.html","2A3X4 Fighter Aircraft Integrated Avionics | VeteranCareerPath","3254","https://veterancareerpath.com/mos/2a3x4.html","","408","12","mos_reference","keep"
"mos/2a5x1.html","2A5X1 Aerospace Maintenance Civilian Careers | VeteranCareerPath","2897","https://veterancareerpath.com/mos/2a5x1.html","","405","10","mos_reference","keep"
"mos/2a5x2.html","2A5X2 Helicopter/Tiltrotor Aircraft Careers | VeteranCareerPath","3243","https://veterancareerpath.com/mos/2a5x2.html","","408","12","mos_reference","keep"
"mos/2a5x3.html","2A5X3 Integrated Avionics Systems Careers | VeteranCareerPath","3244","https://veterancareerpath.com/mos/2a5x3.html","","408","12","mos_reference","keep"
"mos/2a6x1.html","2A6X1 Aerospace Propulsion Civilian Careers | VeteranCareerPath","3234","https://veterancareerpath.com/mos/2a6x1.html","","408","12","mos_reference","keep"
"mos/2a6x2.html","2A6X2 Aerospace Ground Equipment Careers | VeteranCareerPath","3244","https://veterancareerpath.com/mos/2a6x2.html","","408","12","mos_reference","keep"
"mos/2a6x3.html","2A6X3 Aircrew Egress Systems Civilian Careers | VeteranCareerPath","3245","https://veterancareerpath.com/mos/2a6x3.html","","408","12","mos_reference","keep"
"mos/2a6x4.html","2A6X4 Aircraft Fuel Systems Civilian Careers | VeteranCareerPath","3245","https://veterancareerpath.com/mos/2a6x4.html","","408","12","mos_reference","keep"
"mos/2a6x5.html","2A6X5 Aircraft Hydraulic Systems Careers | VeteranCareerPath","3244","https://veterancareerpath.com/mos/2a6x5.html","","408","12","mos_reference","keep"
"mos/2a6x6.html","2A6X6 Aircraft Electrical and Environmental | VeteranCareerPath","3264","https://veterancareerpath.com/mos/2a6x6.html","","408","12","mos_reference","keep"
"mos/2a7x1.html","2A7X1 Aircraft Metals Technology Careers | VeteranCareerPath","3244","https://veterancareerpath.com/mos/2a7x1.html","","408","12","mos_reference","keep"
"mos/2a7x2.html","2A7X2 Nondestructive Inspection Careers | VeteranCareerPath","3233","https://veterancareerpath.com/mos/2a7x2.html","","408","12","mos_reference","keep"
"mos/2a7x3.html","2A7X3 Aircraft Structural Maintenance Careers | VeteranCareerPath","3244","https://veterancareerpath.com/mos/2a7x3.html","","408","12","mos_reference","keep"
"mos/2a8x1.html","2A8X1 Mobility Air Forces Scheduled Careers | VeteranCareerPath","3265","https://veterancareerpath.com/mos/2a8x1.html","","408","12","mos_reference","keep"
"mos/2e1x1.html","2E1X1 Ground Radar Systems Civilian Careers | VeteranCareerPath","3093","https://veterancareerpath.com/mos/2e1x1.html","","408","14","mos_reference","keep"
"mos/2e1x2.html","2E1X2 Meteorological and Navigation Systems | VeteranCareerPath","3102","https://veterancareerpath.com/mos/2e1x2.html","","408","14","mos_reference","keep"
"mos/2e1x3.html","2E1X3 Ground Radio Communications Careers | VeteranCareerPath","3092","https://veterancareerpath.com/mos/2e1x3.html","","408","14","mos_reference","keep"
"mos/2e1x4.html","2E1X4 Visual Imagery and Intrusion Detection | VeteranCareerPath","3123","https://veterancareerpath.com/mos/2e1x4.html","","408","14","mos_reference","keep"
"mos/2f0x1.html","2F0X1 Fuels Civilian Careers | USAF AFSC to Civilian Jobs","2852","https://veterancareerpath.com/mos/2f0x1.html","","408","6","mos_reference","keep"
"mos/2g0x1.html","2G0X1 Logistics Plans Civilian Careers | VeteranCareerPath","3180","https://veterancareerpath.com/mos/2g0x1.html","","408","11","mos_reference","keep"
"mos/2m0x1.html","2M0X1 Missile and Space Systems Electronic | VeteranCareerPath","3243","https://veterancareerpath.com/mos/2m0x1.html","","408","9","mos_reference","keep"
"mos/2m0x2.html","2M0X2 Missile and Space Systems Maintenance | VeteranCareerPath","3233","https://veterancareerpath.com/mos/2m0x2.html","","408","9","mos_reference","keep"
"mos/2m0x3.html","2M0X3 Missile and Space Facilities Careers | VeteranCareerPath","3223","https://veterancareerpath.com/mos/2m0x3.html","","408","9","mos_reference","keep"
"mos/2p0x1.html","2P0X1 Precision Measurement Equipment Careers | VeteranCareerPath","3102","https://veterancareerpath.com/mos/2p0x1.html","","408","14","mos_reference","keep"
"mos/2r0x1.html","2R0X1 Maintenance Management Analysis Careers | VeteranCareerPath","2921","https://veterancareerpath.com/mos/2r0x1.html","","408","9","mos_reference","keep"
"mos/2r1x1.html","2R1X1 Maintenance Management Careers | VeteranCareerPath","2920","https://veterancareerpath.com/mos/2r1x1.html","","408","9","mos_reference","keep"
"mos/2s0x1.html","2S0X1 Material Management Civilian Careers | VeteranCareerPath","3180","https://veterancareerpath.com/mos/2s0x1.html","","408","11","mos_reference","keep"
